MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,MIL,,1122,-6.29370629370629,https://dominicantoday.com/dr/local/2018/01/30/bus-drivers-walkout-leaves-hundreds-of-haitians-stranded/
201801,NGAMIL,NGA,1122,-7.27848101265823,https://www.today.ng/news/nigeria/69090/nigerian-air-force-denies-amnesty-allegation-human-rights-abuses
201801,IDN,IDN,1122,-1.62337662337662,http://www.eurasiareview.com/26012018-us-needs-reality-check-regarding-southeast-asia-analysis/
201801,USA,USA,1122,-5.6980056980057,https://en.radiofarda.com/a/iran-dual-nationals-imprisoned-namazi/29004553.html
201801,PAK,PAK,1122,-2.1558872305141,http://www.theweek.in/theweek/more/mistreatment-of-kulbhushan-jadhavs-family.html
201801,AGR,,1122,-2.5089605734767,https://www.herald.co.zw/all-eyes-on-zimbabwes-new-leader-mnangagwa-at-wef-in-davos/
201801,DEU,DEU,1122,0.0,http://f.aa.com.tr/en/analysis-news/analysis-how-strong-is-larijani-block-in-iran/1038550
201801,RUS,RUS,1122,-2.30029654239499,https://www.washingtonpost.com/news/retropolis/wp/2018/01/26/rick-is-a-goddamn-russian-spy-does-the-cia-have-a-new-aldrich-ames-on-its-hands/
201801,,,1122,-4.87804878048781,http://www.ibtimes.co.uk/turpin-family-eldest-son-got-straight-college-never-spoke-about-torture-home-1657308
201801,GBR,GBR,1122,-4.88798370672098,http://www.dailymail.co.uk/news/article-5327515/Labour-Councillor-quits-20-years-Corbyn-attack.html
201801,PAK,PAK,1122,-2.1558872305141,http://www.theweek.in/theweek/more/mistreatment-of-kulbhushan-jadhavs-family.html
201801,SDN,SDN,1122,-3.36134453781513,http://www.france24.com/en/201800109-world-papers-koreas-meet-belgium-oprah-president-sea-turtles-princess-charlotte
201801,SDN,SDN,1122,-3.36134453781513,http://www.france24.com/en/201800109-world-papers-koreas-meet-belgium-oprah-president-sea-turtles-princess-charlotte
201801,GOV,,1122,-1.72413793103448,https://www.thetimes.co.uk/edition/news/mp-tulip-siddiq-hails-dhaka-s-iron-lady-sheikh-hasina-as-role-model-dvnpkhqpp
