MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201802,MIL,,092,-2.37154150197629,http://www.ibtimes.com/vistara-air-india-planes-dodge-mid-air-collision-seconds-investigation-underway-2652476
201802,GOV,,092,-3.24483775811209,http://indianexpress.com/article/world/maldives-crisis-ex-president-nasheed-seeks-indias-help-abdulla-yameen-5053917/
201802,,,092,-6.24161073825503,http://ejpress.org/one-year-death-case-dan-adamescu-highlights-total-breakdown-rule-law-romania/
201802,,,092,-1.63934426229508,http://www.sunstar.com.ph/manila/local-news/2018/02/09/duterte-confident-he-could-prove-his-innocence-icc-588098
201802,,,092,-1.63934426229508,http://www.sunstar.com.ph/manila/local-news/2018/02/09/duterte-confident-he-could-prove-his-innocence-icc-588098
201802,,,092,-1.62162162162162,http://fijisun.com.fj/2018/02/08/team-monitors-weather-situation/
201802,,,092,-0.528551532033425,http://www.chathamthisweek.com/2018/02/07/dog-flu-possible-in-ck
201802,,,092,-0.55710306406685,http://www.chathamdailynews.ca/2018/02/07/canine-flu-confirmed-in-eight-dogs-in-essex
201802,,,092,-0.5,http://www.chathamthisweek.com/2018/02/07/dog-flu-possible-in-ck
201802,,,092,-8.69565217391304,https://reliefweb.int/report/syrian-arab-republic/atrocity-alert-no-91-7-february-2018-syria-and-myanmar-burma
201802,ran,,092,-5.21806159847897,https://www.thenews.com.pk/print/279896-asma-jahangir-s-death-shocks-media-persons
201802,GOV,,092,-7.00389105058366,http://www.orissapost.com/custodial-deaths-mar-police-credibility/
201802,UIS,,092,1.44694533762058,https://www.thezimbabwedaily.com/news/181664-elections-key-to-unlocking-investment.html
201802,CVL,,092,-2.48868778280543,http://www.theweek.in/news/india/modi-trump-discuss-maldives-as-china-opposes-external-intervention.html
201802,GOV,,092,-1.47420147420148,http://articles.economictimes.indiatimes.com/news/defence/india-expected-to-follow-sop-on-maldives-to-keep-troops-ready/articleshow/62809467.cms
201802,OPP,,092,-8.14249363867685,https://charter97.org/en/news/2018/2/9/279025/
201802,QAT,QAT,092,-3.27868852459016,http://menafn.com/1096448978/Louvre-to-probe-Qatar-map-distortion-at-Abu-Dhabi-museum
201802,GOV,,092,-4.0,http://m.thestar.com.my/story.aspx?hl=Wisma-Putra-No-Malaysian-casualties-in-Taiwan-quake&sec=news&id=%7B250BC3FF-0E77-46DA-958F-509DEA795E11%7D
201802,GOV,,092,-4.0,http://m.thestar.com.my/story.aspx?hl=Wisma-Putra-No-Malaysian-casualties-in-Taiwan-quake&sec=news&id=%7B250BC3FF-0E77-46DA-958F-509DEA795E11%7D
201802,GOV,,092,-1.62162162162162,http://fijisun.com.fj/2018/02/08/team-monitors-weather-situation/
201802,GOV,,092,-4.12844036697248,https://www.thestar.com.my/news/nation/2018/02/08/no-malaysian-casualties-in-taiwan-quake/
201802,MIL,,092,-7.04070407040704,https://www.wsj.com/articles/some-u-s-backed-syrian-forces-leave-isis-battle-to-counter-turkey-1517964304
201802,GOV,,092,-3.20855614973262,http://www.financialexpress.com/india-news/maldives-crisis-ex-president-abdulla-nasheed-seeks-indias-help/1055223/
201802,GOV,,092,-3.20855614973262,http://www.financialexpress.com/india-news/maldives-crisis-ex-president-abdulla-nasheed-seeks-indias-help/1055223/
201802,GOV,,092,-3.20855614973262,http://www.financialexpress.com/india-news/maldives-crisis-ex-president-abdulla-nasheed-seeks-indias-help/1055223/
201802,IGOUNOREFHCR,,092,-9.45945945945946,https://www.efe.com/efe/english/world/unhcr-to-send-team-indonesian-papua-probe-alleged-human-rights-abuses/50000262-3516381
201802,GOV,,092,-4.9984375053657,https://www.indiablooms.com/news-details/N/37693/declaration-of-state-emergency-in-maldives-is-disturbing-mea.html
201802,GOV,,092,-1.47420147420148,http://articles.economictimes.indiatimes.com/news/defence/india-expected-to-follow-sop-on-maldives-to-keep-troops-ready/articleshow/62809467.cms
201802,LEG,,092,-7.60233918128655,https://www.yahoo.com/news/florida-school-shooting-donald-trump-205800658.html
201802,GBRGOV,GBR,092,-7.77310924369748,https://www.tasnimnews.com/en/news/2018/02/19/1661256/aung-san-suu-kyi-could-be-guilty-of-crimes-against-humanity
201802,EDU,,092,-5.96226623306334,https://www.nbcnews.com/news/us-news/police-respond-shooting-parkland-florida-high-school-n848101
201802,EDU,,092,-5.68194690933807,http://www.mywabashvalley.com/news/number-of-fatalities-after-school-shooting-in-florida/973958136
201802,EDU,,092,-6.84039087947883,https://mycolumbuspower.com/3262057/active-shooter-still-at-large-at-s-florida-high-school/
201802,USAGOV,USA,092,-11.5384615384615,https://twitchy.com/brettt-3136/2018/02/14/white-house-cancels-briefing-chris-hayes-accuses-them-of-hiding-behind-a-school-shooting/
201802,,,092,-6.52009097801364,https://www.salon.com/2018/02/14/can-we-stop-domestic-violence-before-it-turns-to-murder/
201802,EDU,,092,-5.68421052631579,https://www.nbcnews.com/news/us-news/police-respond-shooting-parkland-florida-high-school-n848101
201802,,,092,-6.94668820678514,https://www.alternet.org/news-amp-politics/can-we-stop-domestic-violence-it-turns-murder
201802,USAGOV,USA,092,-11.5384615384615,https://twitchy.com/brettt-3136/2018/02/14/white-house-cancels-briefing-chris-hayes-accuses-them-of-hiding-behind-a-school-shooting/
201802,EDU,,092,-6.84039087947883,https://mycolumbuspower.com/3262057/active-shooter-still-at-large-at-s-florida-high-school/
201802,EDU,,092,-6.0592634401016,https://www.nbcnews.com/news/us-news/police-respond-shooting-parkland-florida-high-school-n848101
201802,EDU,,092,-4.92957746478873,https://www.clickondetroit.com/news/live-florida-high-school-shooting-at-least-20-injured-shooter-in-custody
201802,,,092,-11.5384615384615,https://twitchy.com/brettt-3136/2018/02/14/white-house-cancels-briefing-chris-hayes-accuses-them-of-hiding-behind-a-school-shooting/
201802,,,092,-5.52763819095477,http://www.foxnews.com/politics/2018/02/14/politicians-officials-react-to-florida-school-shooting.html
201802,USAMED,USA,092,0.25412960609911,https://www.metro.us/things-to-do/new-york/spyscape-nyc-espionage-museum
201802,EDU,,092,-6.38161341016239,http://www.wrcbtv.com/story/37506950/update-active-shooter-at-large-at-florida-high-school
201802,LEG,,092,-6.17660678667418,https://www.express.co.uk/news/world/919086/Florida-school-shooting-Marjory-Stoneman-Douglas-High-Parkland-casualty
201802,GBRGOV,GBR,092,-7.77310924369748,https://www.tasnimnews.com/en/news/2018/02/19/1661256/aung-san-suu-kyi-could-be-guilty-of-crimes-against-humanity
201802,AFR,AFR,092,3.94736842105263,https://reliefweb.int/job/2469369/researcher-gcc
201802,,,092,-2.49376558603491,http://www.arkansasmatters.com:80/news/local-news/nlr-family-believes-home-is-mistaken-for-drug-house/980768776
201802,GOV,,092,-2.54382525089684,http://www.themalaysianinsight.com/s/38781/
201802,IGOUNO,,092,-2.5974025974026,https://www.theage.com.au/topic/aung-san-suu-kyi-23x
201802,USAEDU,USA,092,-3.57142857142858,https://www.jbhe.com/2018/02/university-of-virginia-to-form-a-commission-to-examine-its-role-in-racial-segregation/
201802,GOV,,092,-2.99319727891156,http://www.asahi.com/ajw/articles/AJ201802200023.html
201802,PRK,PRK,092,-6.06653620352251,http://english.yonhapnews.co.kr/news/2018/02/16/0200000000AEN20180216000500320.html
201802,USALEG,USA,092,-5.68181818181818,https://www.express.co.uk/news/world/919086/Florida-school-shooting-Marjory-Stoneman-Douglas-High-Parkland-casualty
201802,LEG,,092,-5.68181818181818,https://www.express.co.uk/news/world/919086/Florida-school-shooting-Marjory-Stoneman-Douglas-High-Parkland-casualty
201802,EDU,,092,-6.84039087947883,https://mycolumbuspower.com/3262057/active-shooter-still-at-large-at-s-florida-high-school/
201802,THA,THA,092,-2.60765663448798,https://www.theage.com.au/world/asia/aung-san-suu-kyi-complicit-in-rohingya-slaughter-un-investigator-20180217-p4z0oj.html
201802,LEG,,092,-5.22088353413655,https://www.express.co.uk/news/world/919081/florida-school-shooting-broward-county-Marjory-Stoneman-Douglas-high-school-gunman
201802,USALEG,USA,092,-5.22088353413655,https://www.express.co.uk/news/world/919081/florida-school-shooting-broward-county-Marjory-Stoneman-Douglas-high-school-gunman
201802,EDU,,092,-6.38161341016239,http://www.wrcbtv.com/story/37506950/update-active-shooter-at-large-at-florida-high-school
201802,EDU,,092,-5.68421052631579,https://www.nbcnews.com/news/us-news/police-respond-shooting-parkland-florida-high-school-n848101
201802,MED,,092,-0.361936254758665,https://www.bloombergquint.com/business/2018/02/14/ignoring-obamacare-rules-idaho-freedom-plans-come-with-limits
201802,GOV,,092,0.81967213114754,https://thinkprogress.org/an-idaho-insurance-company-is-skirting-obamacare-law-will-the-trump-administration-stop-it-b72fcaadf485/
201802,GOV,,092,-2.33009708737864,http://www.dnaindia.com/business/live-punjab-national-bank-addresses-media-on-rs-11400-crore-banking-fraud-nirav-modi-money-laundering-case-2584908
201802,LEG,,092,-7.60233918128655,https://www.yahoo.com/news/florida-school-shooting-donald-trump-205800658.html
201802,MED,,092,-0.55401662049861,https://www.insurancejournal.com/news/west/2018/02/15/480724.htm
201802,USAMED,USA,092,0.25412960609911,https://www.metro.us/things-to-do/new-york/spyscape-nyc-espionage-museum
201802,MED,,092,-2.39520958083833,https://www.dawn.com/news/1389867/the-five-foot-giant
201802,PRK,PRK,092,-6.41821946169772,http://www.koreaherald.com/view.php?ud=20180216000034
